"YEAR","MONTH","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","EMPFULL","EMPPART","EMPTOTAL","EMPFTE",
1994,1,20050,"WA","Worldwide Airlines Services","WA","Worldwide Airlines Services",1,1,310,1,311,311,
1994,2,19874,"8C","Air Transport International","8C","Air Transport International",2,2,261,38,299,280,
1994,2,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,625,28,653,639,
1994,2,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,5577,730,6307,5942,
1994,2,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1541,476,2017,1779,
1994,2,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,8127,3160,11287,9707,
1994,2,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,80886,14117,95003,87945,
1994,2,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,2833,449,3282,3058,
1994,2,20151,"M6","Amerijet International","JH","Amerijet International",1,1,216,34,250,233,
1994,2,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,486,13,499,493,
1994,2,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,1856,250,2106,1981,
1994,2,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,139,6,145,142,
1994,2,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,524,352,876,700,
1994,2,20207,"XP","Casino Express","XP","Casino Express",1,4,85,0,85,85,
1994,2,20238,"WE","Centurion Cargo Inc.","WE","Challenge Air Cargo Inc.",1,1,492,5,497,495,
1994,2,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,31933,7338,39271,35602,
1994,2,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1167,420,1587,1377,
1994,2,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,65698,4966,70664,68181,
1994,2,20020,"V9","Eagle Airlines","V9","Eagle Airlines",1,1,106,15,121,114,
1994,2,20263,"EM","Empire Airlines Inc.","EM","Empire Airlines Inc.",1,1,275,24,299,287,
1994,2,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,626,56,682,654,
1994,2,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,613,300,913,763,
1994,2,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation",3,3,67659,32130,99789,83724,
1994,2,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2128,339,2467,2298,
1994,2,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2105,304,2409,2257,
1994,2,20143,"KP","Kiwi International","KP","Kiwi International",1,1,664,107,771,718,
1994,2,19670,"BF","Markair Inc.","BF","Markair Inc.",2,2,1218,46,1264,1241,
1994,2,20204,"MG","Champion Air","MG","MGM Grand Air Inc.",1,1,132,2,134,133,
1994,2,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,176,27,203,190,
1994,2,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1039,109,1148,1094,
1994,2,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation",2,2,1338,804,2142,1740,
1994,2,20415,"NA","North American Airlines","XG","North American Airlines",1,1,91,10,101,96,
1994,2,20108,"NC","Northern Air Cargo Inc.","HU","Northern Air Cargo Inc.",1,1,180,14,194,187,
1994,2,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,41290,2051,43341,42316,
1994,2,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,23,3,26,25,
1994,2,20019,"5J","Private Jet Expeditions","5J","Private Jet Expeditions",2,2,484,36,520,502,
1994,2,19685,"TPQ","Aerial Transit Company","TPQ","Aerial Transit Company",1,1,4,0,4,4,
1994,2,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,780,28,808,794,
1994,2,19972,"HCQ","Av Atlantic","HCQ","Av Atlantic",1,1,32,51,83,58,
1994,2,19677,"BFQ","Buffalo Airways Inc.","BFQ","Buffalo Airways Inc.",1,1,151,2,153,152,
1994,2,20006,"CPQ","Capitol Air Express Inc.","CPQ","Capitol Air Express Inc.",1,1,101,4,105,103,
1994,2,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,665,39,704,685,
1994,2,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,823,0,823,823,
1994,2,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,4,90,0,90,90,
1994,2,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,4,221,74,295,258,
1994,2,19969,"XPQ","International Cargo Xpress","XPQ","International Cargo Xpress",1,1,15,10,25,20,
1994,2,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,127,15,142,135,
1994,2,19981,"PAQ","Patriot Airlines Inc.","PAQ","Patriot Airlines Inc.",1,1,28,0,28,28,
1994,2,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,315,3,318,317,
1994,2,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,468,12,480,474,
1994,2,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.",2,2,443,164,607,525,
1994,2,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,584,33,617,601,
1994,2,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,43,8,51,47,
1994,2,20014,"ECQ","Trans American Charter","ECQ","Trans American Charter",1,1,15,7,22,19,
1994,2,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,649,13,662,656,
1994,2,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,260,46,306,283,
1994,2,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,48,0,48,48,
1994,2,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,2902,304,3206,3054,
1994,2,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,13407,52,13459,13433,
1994,2,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,148,48,196,172,
1994,2,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,676,523,1199,938,
1994,2,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,922,188,1110,1016,
1994,2,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,25090,2596,27686,26388,
1994,2,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,352,86,438,395,
1994,2,20420,"RL","UltrAir","RL","UltrAir",1,1,254,8,262,258,
1994,2,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,71144,6869,78013,74579,
1994,2,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,3532,194,3726,3629,
1994,2,20355,"US","US Airways Inc.","US","USAir",3,3,41154,5120,46274,43714,
1994,2,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,547,36,583,565,
1994,2,20243,"J7","Valujet Airlines Inc.","J7","Valujet Airlines Inc.",2,2,307,20,327,317,
1994,2,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,577,21,598,588,
1994,2,20050,"WA","Worldwide Airlines Services","WA","Worldwide Airlines Services",1,1,335,0,335,335,
1994,3,19874,"8C","Air Transport International","8C","Air Transport International",2,2,264,40,304,284,
1994,3,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,611,28,639,625,
1994,3,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,5624,744,6368,5996,
1994,3,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1541,479,2020,1781,
1994,3,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,8190,3320,11510,9850,
1994,3,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,80572,14065,94637,87605,
1994,3,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,2833,456,3289,3061,
1994,3,20151,"M6","Amerijet International","JH","Amerijet International",1,1,212,36,248,230,
1994,3,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,482,20,502,492,
1994,3,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,1873,252,2125,1999,
1994,3,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,153,8,161,157,
1994,3,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,590,249,839,715,
1994,3,20207,"XP","Casino Express","XP","Casino Express",1,4,83,0,83,83,
1994,3,20238,"WE","Centurion Cargo Inc.","WE","Challenge Air Cargo Inc.",1,1,476,5,481,479,
1994,3,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,33325,4798,38123,35724,
1994,3,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1186,426,1612,1399,
1994,3,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,65735,5425,71160,68448,
1994,3,20020,"V9","Eagle Airlines","V9","Eagle Airlines",1,1,110,20,130,120,
1994,3,20263,"EM","Empire Airlines Inc.","EM","Empire Airlines Inc.",1,1,263,21,284,274,
1994,3,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,585,56,641,613,
1994,3,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation",3,3,67453,32213,99666,83560,
1994,3,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2119,342,2461,2290,
1994,3,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2107,317,2424,2266,
1994,3,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo",1,1,130,0,130,130,
1994,3,20143,"KP","Kiwi International","KP","Kiwi International",1,1,709,130,839,774,
1994,3,19670,"BF","Markair Inc.","BF","Markair Inc.",2,2,1337,65,1402,1370,
1994,3,20204,"MG","Champion Air","MG","MGM Grand Air Inc.",1,1,133,3,136,135,
1994,3,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,199,34,233,216,
1994,3,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1066,105,1171,1119,
1994,3,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation",2,2,1306,734,2040,1673,
1994,3,20415,"NA","North American Airlines","XG","North American Airlines",1,1,94,10,104,99,
1994,3,20108,"NC","Northern Air Cargo Inc.","HU","Northern Air Cargo Inc.",1,1,181,21,202,192,
1994,3,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,41399,2166,43565,42482,
1994,3,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,27,3,30,29,
1994,3,20019,"5J","Private Jet Expeditions","5J","Private Jet Expeditions",2,2,461,38,499,480,
1994,3,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,791,27,818,805,
1994,3,19972,"HCQ","Av Atlantic","HCQ","Av Atlantic",1,1,32,51,83,58,
1994,3,19677,"BFQ","Buffalo Airways Inc.","BFQ","Buffalo Airways Inc.",1,1,153,2,155,154,
1994,3,20006,"CPQ","Capitol Air Express Inc.","CPQ","Capitol Air Express Inc.",1,1,97,4,101,99,
1994,3,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,661,38,699,680,
1994,3,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,870,0,870,870,
1994,3,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,4,99,0,99,99,
1994,3,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,4,222,50,272,247,
1994,3,19787,"FDQ","Great American Airways","FDQ","Great American Airways",1,1,76,7,83,80,
1994,3,19969,"XPQ","International Cargo Xpress","XPQ","International Cargo Xpress",1,1,25,10,35,30,
1994,3,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,128,14,142,135,
1994,3,19812,"LBQ","Millon Air Inc.","LBQ","Millon Air Inc.",1,1,57,8,65,61,
1994,3,19981,"PAQ","Patriot Airlines Inc.","PAQ","Patriot Airlines Inc.",1,1,28,0,28,28,
1994,3,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,300,3,303,302,
1994,3,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,484,11,495,490,
1994,3,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.",2,2,443,164,607,525,
1994,3,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,590,32,622,606,
1994,3,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,40,12,52,46,
1994,3,20014,"ECQ","Trans American Charter","ECQ","Trans American Charter",1,1,15,7,22,19,
1994,3,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,664,14,678,671,
1994,3,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,256,48,304,280,
1994,3,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,1020,198,1218,1119,
1994,3,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,49,2,51,50,
1994,3,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,2880,297,3177,3029,
1994,3,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,13730,48,13778,13754,
1994,3,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,190,25,215,203,
1994,3,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,676,525,1201,939,
1994,3,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,929,212,1141,1035,
1994,3,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,25060,2568,27628,26344,
1994,3,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,327,90,417,372,
1994,3,20420,"RL","UltrAir","RL","UltrAir",1,1,250,13,263,257,
1994,3,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,69599,6703,76302,72951,
1994,3,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,3564,138,3702,3633,
1994,3,20355,"US","US Airways Inc.","US","USAir",3,3,40849,5276,46125,43487,
1994,3,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,547,35,582,565,
1994,3,20243,"J7","Valujet Airlines Inc.","J7","Valujet Airlines Inc.",2,2,331,21,352,342,
1994,3,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,517,25,542,530,
1994,3,20050,"WA","Worldwide Airlines Services","WA","Worldwide Airlines Services",1,1,428,0,428,428,
1994,4,19874,"8C","Air Transport International","8C","Air Transport International",2,2,303,41,344,324,
1994,4,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,533,13,546,540,
1994,4,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,5671,752,6423,6047,
1994,4,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1561,499,2060,1811,
1994,4,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,8229,3288,11517,9873,
1994,4,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,80584,13950,94534,87559,
1994,4,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,2833,449,3282,3058,
1994,4,20151,"M6","Amerijet International","JH","Amerijet International",1,1,216,39,255,236,
1994,4,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,504,20,524,514,
1994,4,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,1868,246,2114,1991,
1994,4,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,162,5,167,165,
1994,4,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,621,349,970,796,
1994,4,20207,"XP","Casino Express","XP","Casino Express",1,4,97,0,97,97,
1994,4,20238,"WE","Centurion Cargo Inc.","WE","Challenge Air Cargo Inc.",1,1,479,4,483,481,
1994,4,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,32765,5384,38149,35457,
1994,4,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1187,432,1619,1403,
1994,4,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,67750,5610,73360,70555,
1994,4,20357,"ER","Astar USA, LLC","ER","DHL Airways",3,3,6048,1975,8023,7036,
1994,4,20020,"V9","Eagle Airlines","V9","Eagle Airlines",1,1,127,46,173,150,
1994,4,20263,"EM","Empire Airlines Inc.","EM","Empire Airlines Inc.",1,1,263,21,284,274,
1994,4,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,442,88,530,486,
1994,4,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,613,300,913,763,
1994,4,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation",3,3,67936,32817,100753,84345,
1994,4,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2121,353,2474,2298,
1994,4,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2135,322,2457,2296,
1994,4,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo",1,1,130,0,130,130,
1994,4,20143,"KP","Kiwi International","KP","Kiwi International",1,1,671,154,825,748,
1994,4,19670,"BF","Markair Inc.","BF","Markair Inc.",2,2,1344,65,1409,1377,
1994,4,20204,"MG","Champion Air","MG","MGM Grand Air Inc.",1,1,139,4,143,141,
1994,4,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,207,38,245,226,
1994,4,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1116,117,1233,1175,
1994,4,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation",2,2,1180,586,1766,1473,
1994,4,20415,"NA","North American Airlines","XG","North American Airlines",1,1,94,10,104,99,
1994,4,20108,"NC","Northern Air Cargo Inc.","HU","Northern Air Cargo Inc.",1,1,183,19,202,193,
1994,4,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,41444,2385,43829,42637,
1994,4,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,28,2,30,29,
1994,4,20019,"5J","Private Jet Expeditions","5J","Private Jet Expeditions",2,2,464,39,503,484,
1994,4,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,850,75,925,888,
1994,4,19972,"HCQ","Av Atlantic","HCQ","Av Atlantic",1,1,32,51,83,58,
1994,4,19677,"BFQ","Buffalo Airways Inc.","BFQ","Buffalo Airways Inc.",1,1,147,2,149,148,
1994,4,20006,"CPQ","Capitol Air Express Inc.","CPQ","Capitol Air Express Inc.",1,1,90,4,94,92,
1994,4,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,676,37,713,695,
1994,4,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,807,0,807,807,
1994,4,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,4,130,0,130,130,
1994,4,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,4,232,61,293,263,
1994,4,19787,"FDQ","Great American Airways","FDQ","Great American Airways",1,1,77,6,83,80,
1994,4,19969,"XPQ","International Cargo Xpress","XPQ","International Cargo Xpress",1,1,25,10,35,30,
1994,4,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,123,15,138,131,
1994,4,19812,"LBQ","Millon Air Inc.","LBQ","Millon Air Inc.",1,1,57,9,66,62,
1994,4,19981,"PAQ","Patriot Airlines Inc.","PAQ","Patriot Airlines Inc.",1,1,30,0,30,30,
1994,4,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,310,3,313,312,
1994,4,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,475,11,486,481,
1994,4,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.",2,2,443,168,611,527,
1994,4,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,586,27,613,600,
1994,4,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,41,12,53,47,
1994,4,20014,"ECQ","Trans American Charter","ECQ","Trans American Charter",1,1,15,7,22,19,
1994,4,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,665,11,676,671,
1994,4,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,259,48,307,283,
1994,4,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,1014,202,1216,1115,
1994,4,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,45,2,47,46,
1994,4,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,2877,321,3198,3038,
1994,4,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,13833,45,13878,13856,
1994,4,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,190,25,215,203,
1994,4,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,722,516,1238,980,
1994,4,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,943,203,1146,1045,
1994,4,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,25017,2529,27546,26282,
1994,4,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,362,96,458,410,
1994,4,20420,"RL","UltrAir","RL","UltrAir",1,1,269,2,271,270,
1994,4,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,69068,6787,75855,72462,
1994,4,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,3600,179,3779,3690,
1994,4,20355,"US","US Airways Inc.","US","USAir",3,3,40698,5272,45970,43334,
1994,4,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,547,35,582,565,
